url	created_time	message	cleaned_message	emojis	mentions	names	message_tags	attachments	urls	date	day_week	Mon	Tue	Wed	Thur	Fri	Sat	winter	spring	summer	hour	morning	afternoon	evening	share	share_url	photo	photo_url	video	video_url	media_desc	thumbnail_url	link	link_url	total engagement	engagement rate	reactions	shares	comments	cleaned_text
https://www.facebook.com/1003344626383879/posts/1796773720374295/	2018-03-21T20:04:08+0000	Human trafficking is the 2nd latest industry in the world. It is the fastest growing criminal industry in the world. Human trafficking is happening right in our community and we know there are steps to make a difference to prevent protect against it.	['human', 'traffick', 'nd', 'latest', 'industri', 'world', 'fastest', 'grow', 'crimin', 'industri', 'world', 'human', 'traffick', 'happen', 'right', 'commun', 'know', 'step', 'make', 'differ', 'prevent', 'protect']					[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2u5yVUl&h=AT1c2YerIhAs-bFW9o6Vp6xrO9avmDYTPvWLa07PbxEhDJEU9wk0RP97eDccR-kfCNAG5ygScNSPmVaI3BFBIYjp9T4njFelWz9wPMGKCd3o4d8s2mkIsUJiuOgM-jXc&s=1', 'media_description': 'Only You Can Prevent Human Trafficking | Nanette Ward | TEDxCoMo', 'thumbnail_url': None}]		2018-03-21	2	0	0	1	0	0	0	0	1	0	20	0	0	1	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2u5yVUl&h=AT1c2YerIhAs-bFW9o6Vp6xrO9avmDYTPvWLa07PbxEhDJEU9wk0RP97eDccR-kfCNAG5ygScNSPmVaI3BFBIYjp9T4njFelWz9wPMGKCd3o4d8s2mkIsUJiuOgM-jXc&s=1	0		0		['Only You Can Prevent Human Trafficking | Nanette Ward | TEDxCoMo']	[None]	0		6	27.285129600000005	4	2	0	
https://www.facebook.com/1003344626383879/posts/1531939380191065/	2017-07-03T11:14:00+0000							[{'media_type': 'share', 'media_url': 'http://l.facebook.com/l.php?u=http%3A%2F%2Fbuff.ly%2F2tusrgH&h=AT0IJrWa06XtNymeCqGh7oW1E8wbCxjNI_WU53eH4Gp-XG7HiZY4QqwfpHGqv37NX5hhuaIoRu4zE6o4OCiQjm33IfTW2clF3_4CDkmaJ5OA_qqO2qSMejagEgovoBeM&s=1', 'media_description': 'Ivanka Trump: Ending human trafficking is a priority', 'thumbnail_url': None}]		2017-07-03	0	1	0	0	0	0	0	0	0	1	11	1	0	0	1	http://l.facebook.com/l.php?u=http%3A%2F%2Fbuff.ly%2F2tusrgH&h=AT0IJrWa06XtNymeCqGh7oW1E8wbCxjNI_WU53eH4Gp-XG7HiZY4QqwfpHGqv37NX5hhuaIoRu4zE6o4OCiQjm33IfTW2clF3_4CDkmaJ5OA_qqO2qSMejagEgovoBeM&s=1	0		0		['Ivanka Trump: Ending human trafficking is a priority']	[None]	0		58	358.9108911	41	17	0	
https://www.facebook.com/1003344626383879/posts/1787706904614310/	2018-03-13T14:14:01+0000	I blamed myself for what was happening. I would write to my family and say that everything was fine, that the city was beautiful. I never told my family about the situation, because I felt it was my fault.	['blame', 'happen', 'would', 'write', 'famili', 'say', 'everyth', 'fine', 'citi', 'beauti', 'never', 'told', 'famili', 'situat', 'felt', 'fault']					"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2p8GsfC&h=AT2ySkKM96girMChSQCkQmdEeXSHa3ydIjgLCTRZzl7ANlagAI6NlegeynH1H1h20jYHHhBBrknU3T3P34B7HUi0L3UPcoqGPm_mu_i80nhQac2dJGvMSYsvBtKVx4KT&s=1', 'media_description': ""I Am a Survivor of Human Trafficking: Natalicia's Story"", 'thumbnail_url': None}]"		2018-03-13	1	0	1	0	0	0	0	0	1	0	14	0	1	0	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2p8GsfC&h=AT2ySkKM96girMChSQCkQmdEeXSHa3ydIjgLCTRZzl7ANlagAI6NlegeynH1H1h20jYHHhBBrknU3T3P34B7HUi0L3UPcoqGPm_mu_i80nhQac2dJGvMSYsvBtKVx4KT&s=1	0		0		"[""I Am a Survivor of Human Trafficking: Natalicia's Story""]"	[None]	0		11	50.13673655	8	3	0	
https://www.facebook.com/1003344626383879/posts/3164650963586557/	2020-05-25T17:14:12+0000	"#Repost @marines
・・・
We Remember

This Memorial Day, we pause to honor our fallen brothers and sisters. We will always remember their sacrifices for our nation.

#USMC #Military #Marines #MemorialDay"	['rememb', 'memori', 'day', 'paus', 'honor', 'fallen', 'brother', 'sister', 'alway', 'rememb', 'sacrific', 'nation']		['marines']		['Repost', 'usmc', 'military', 'marines', 'memorialday']	[{'media_type': 'video_inline', 'media_url': 'https://www.facebook.com/helperase/videos/563346427684984/', 'media_description': None, 'thumbnail_url': None}]		2020-05-25	0	1	0	0	0	0	0	0	1	0	17	0	1	0	0		0		1	https://www.facebook.com/helperase/videos/563346427684984/	[None]	[None]	0		6	12.63157895	3	3	0	
https://www.facebook.com/1003344626383879/posts/2892797350771921/	2020-01-26T21:10:09+0000	"“It is horrendous, terrible and unimaginable — yet it goes on all the time,” said Cavitt of sex and labor trafficking.""  ""Camp Pendleton Navy Corpsman and founder of Mosques Against Trafficking (MAT), a networking awareness team of mosques and musallas, now nationwide, collaborating against human trafficking."""	['horrend', 'terribl', 'unimagin', 'yet', 'goe', 'time', 'said', 'cavitt', 'sex', 'labor', 'traffick', 'camp', 'pendleton', 'navi', 'corpsman', 'founder', 'mosqu', 'traffick', 'mat', 'network', 'awar', 'team', 'mosqu', 'musalla', 'nationwid', 'collabor', 'human', 'traffick']			['musallas']		[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2NRrfwz&h=AT2Gbt6kUPmAc5L5dDDbTAIQOLaY05_Qf4wmQwJWF9Cb2zjo0yTRPpXVm_CWOwJvrwro7v1BslmzrePfAzYQJB_oK1jurpDnvsD42-FmHHdx4JcbG4QWV-UPjUhsZhTH&s=1', 'media_description': 'Soroptimists honor fighters against human trafficking', 'thumbnail_url': None}]		2020-01-26	6	0	0	0	0	0	0	1	0	0	21	0	0	1	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2NRrfwz&h=AT2Gbt6kUPmAc5L5dDDbTAIQOLaY05_Qf4wmQwJWF9Cb2zjo0yTRPpXVm_CWOwJvrwro7v1BslmzrePfAzYQJB_oK1jurpDnvsD42-FmHHdx4JcbG4QWV-UPjUhsZhTH&s=1	0		0		['Soroptimists honor fighters against human trafficking']	[None]	0		10	21.22691573	9	1	0	
https://www.facebook.com/1003344626383879/posts/2404255196292808/	2019-05-25T21:17:38+0000	"National Missing Children’s Day
1/3 of teens on the street will be lured toward prostitution within 48 hours of leaving home. 
#missing #children #california"	['nation', 'miss', 'children', 'day', 'teen', 'street', 'lure', 'toward', 'prostitut', 'within', 'hour', 'leav', 'home']				['missing', 'children', 'california']	[{'media_type': 'video_inline', 'media_url': 'https://www.facebook.com/helperase/videos/2244497702434003/', 'media_description': None, 'thumbnail_url': None}]		2019-05-25	5	0	0	0	0	0	1	0	1	0	21	0	0	1	0		0		1	https://www.facebook.com/helperase/videos/2244497702434003/	[None]	[None]	0		49	148.5298575	22	27	0	
https://www.facebook.com/1003344626383879/posts/2596532767065049/	2019-09-09T14:04:03+0000	In response to the rise in human trafficking cases reported around the state, Michigan now requires all counseling professionals to receive training on the topic. #michigan #healthcare  #endhumantrafficking	['respons', 'rise', 'human', 'traffick', 'case', 'report', 'around', 'state', 'michigan', 'requir', 'counsel', 'profession', 'receiv', 'train', 'topic']				['michigan', 'healthcare', 'endhumantrafficking']	[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2HTY7lr&h=AT0zRdK4DBD1_El9loGdckuWpdnaooJvXT-kLANCmS6_j4kGfecGQeUktjf6z3igN09q1KIByv5I_w8Vm6frCjlG9LP0vA7srURH95BNXFaz65e9bTNsilU09HAQsvoz&s=1', 'media_description': 'Healthcare workers training to spot human trafficking', 'thumbnail_url': None}]		2019-09-09	0	1	0	0	0	0	0	0	0	0	14	0	1	0	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2HTY7lr&h=AT0zRdK4DBD1_El9loGdckuWpdnaooJvXT-kLANCmS6_j4kGfecGQeUktjf6z3igN09q1KIByv5I_w8Vm6frCjlG9LP0vA7srURH95BNXFaz65e9bTNsilU09HAQsvoz&s=1	0		0		['Healthcare workers training to spot human trafficking']	[None]	0		73	198.5314115	46	25	2	
https://www.facebook.com/1003344626383879/posts/2538923959492597/	2019-08-08T14:04:02+0000	"""Human trafficking is a crime that exploits another person's liberty, and can result in lasting trauma to victims."""	['human', 'traffick', 'crime', 'exploit', 'anoth', 'person', 'liberti', 'result', 'last', 'trauma', 'victim']					[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2KvvMlM&h=AT36c1bik8o1Pf_XNUjVSmFPAIMZU-FA08cf5R74rVzkDYr-XoV99EJMivtSAaG_B3oP9pNdALcErxlgs5XCFy4doZGW-M5vEds6qWTYhYuSmrGlUXgLep6TADNQwq1C&s=1', 'media_description': '‘Hidden issue:’ Rotary Club talks human trafficking in Milwaukee, what’s being done to fight it', 'thumbnail_url': None}]		2019-08-08	3	0	0	0	1	0	0	0	0	1	14	0	1	0	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2KvvMlM&h=AT36c1bik8o1Pf_XNUjVSmFPAIMZU-FA08cf5R74rVzkDYr-XoV99EJMivtSAaG_B3oP9pNdALcErxlgs5XCFy4doZGW-M5vEds6qWTYhYuSmrGlUXgLep6TADNQwq1C&s=1	0		0		['‘Hidden issue:’ Rotary Club talks human trafficking in Milwaukee, what’s being done to fight it']	[None]	0		16	43.62050164	8	8	0	
https://www.facebook.com/1003344626383879/posts/1613201208731548/	2017-09-24T20:04:00+0000	“We’re encouraged by the number of people participating in this symposium who understand the need to learn more about what we’re up against and more importantly, how we can help those who are victimized. It’s proven to be a problem that has no barriers and can happen in our own back yards when we least expect it.”	['encourag', 'number', 'peopl', 'particip', 'symposium', 'understand', 'need', 'learn', 'importantli', 'help', 'victim', 'proven', 'problem', 'barrier', 'happen', 'back', 'yard', 'least', 'expect']					[{'media_type': 'share', 'media_url': 'http://l.facebook.com/l.php?u=http%3A%2F%2Fj.mp%2F2xhfEjp&h=AT0uSvEkpO9xzbecwdOtRDKGT1hLK4HY-oU1rNjY7KLohjfdJxOFJ8XOJXh4_It63GjWKx3Q0zYhXqUKzby5s0vnO3q6yidBCLeWAqzfmwByTM69b9TNx3mKOefz5hZc&s=1', 'media_description': 'Gov. and First Lady launch Human Trafficking Symposium', 'thumbnail_url': None}]		2017-09-24	6	0	0	0	0	0	0	0	0	0	20	0	0	1	1	http://l.facebook.com/l.php?u=http%3A%2F%2Fj.mp%2F2xhfEjp&h=AT0uSvEkpO9xzbecwdOtRDKGT1hLK4HY-oU1rNjY7KLohjfdJxOFJ8XOJXh4_It63GjWKx3Q0zYhXqUKzby5s0vnO3q6yidBCLeWAqzfmwByTM69b9TNx3mKOefz5hZc&s=1	0		0		['Gov. and First Lady launch Human Trafficking Symposium']	[None]	0		2	10.3950104	1	1	0	
https://www.facebook.com/helperase/videos/1971389516246047/	2018-08-09T00:02:48+0000	An big huge #WDATIP Thank You!!! 💜💜💜	['big', 'huge', 'thank']	['💜', '💜', '💜']			['WDATiP']	[{'media_type': 'video_inline', 'media_url': 'https://www.facebook.com/helperase/videos/1971389516246047/', 'media_description': None, 'thumbnail_url': None}]		2018-08-09	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0		0		1	https://www.facebook.com/helperase/videos/1971389516246047/	[None]	[None]	0		17	64.6633701	11	5	1	
https://www.facebook.com/helperase/photos/a.1029649477086727/1373179069400431/?type=3	2017-02-10T19:12:51+0000	"In less than two weeks we will be in the mix of some of the most talented and creative minds at Summit Live. We are lucky to be presenting a discussion panel about Child Trafficking and Social Media. We have awesome speakers lined up ready to inspire and educate people on a problem that happens in every state across the country. Karena Steir, Victor Williams, Marc Marty and Ryan Anderson Bell are some of our speakers which we are very grateful to them for joining us.
For tickets to all the events visit Summit.Live"	['less', 'two', 'week', 'mix', 'talent', 'creativ', 'mind', 'summit', 'live', 'lucki', 'present', 'discuss', 'panel', 'child', 'traffick', 'social', 'media', 'awesom', 'speaker', 'line', 'readi', 'inspir', 'educ', 'peopl', 'problem', 'happen', 'everi', 'state', 'across', 'countri', 'karena', 'steir', 'victor', 'william', 'marc', 'marti', 'ryan', 'anderson', 'bell', 'speaker', 'grate', 'join', 'us', 'ticket', 'event', 'visit', 'summit', 'live']			['Victor Williams', 'Marc Marty', 'Ryan Anderson Bell']	['SummitLive', 'Karena Steir', 'Victor Williams']	[{'media_type': 'photo', 'media_url': 'https://www.facebook.com/helperase/photos/a.1029649477086727/1373179069400431/?type=3', 'media_description': 'Timeline Photos', 'thumbnail_url': None}]		2017-02-10	4	0	0	0	0	1	0	1	0	0	19	0	0	1	0		1	https://www.facebook.com/helperase/photos/a.1029649477086727/1373179069400431/?type=3	0		['Timeline Photos']	[None]	0		6	46.22496148	4	2	0	
https://www.facebook.com/1003344626383879/posts/1617564404961895/	2017-09-29T20:03:10+0000	Florida's Human Trafficking Summit 2017 is on Monday in Orlando. Looking forward to a great day of collaboration with others in the fight against #HumanTrafficking.	['florida', 'human', 'traffick', 'summit', 'monday', 'orlando', 'look', 'forward', 'great', 'day', 'collabor', 'fight']				['humantrafficking']	[{'media_type': 'photo', 'media_url': 'https://www.facebook.com/helperase/photos/a.1029649477086727/1617562304962105/?type=3', 'media_description': None, 'thumbnail_url': None}]		2017-09-29	4	0	0	0	0	1	0	0	0	0	20	0	0	1	0		1	https://www.facebook.com/helperase/photos/a.1029649477086727/1617562304962105/?type=3	0		[None]	[None]	0		1	5.107252298	0	1	0	
https://www.facebook.com/helperase/photos/a.1029649477086727/2500195103365483/?type=3	2019-07-18T01:27:55+0000	Found Safe! Thank you to EVERYONE that shared, liked, commented and supported getting the message out! #prayforemma #prayforanna #socialmedia #ForGood	['found', 'safe', 'thank', 'everyon', 'share', 'like', 'comment', 'support', 'get', 'messag']				['prayforemma', 'prayforanna', 'socialmedia', 'forgood']	[{'media_type': 'photo', 'media_url': 'https://www.facebook.com/helperase/photos/a.1029649477086727/2500195103365483/?type=3', 'media_description': 'Timeline Photos', 'thumbnail_url': None}]		2019-07-18	3	0	0	0	1	0	0	0	0	1	1	0	0	0	0		1	https://www.facebook.com/helperase/photos/a.1029649477086727/2500195103365483/?type=3	0		['Timeline Photos']	[None]	0		193	535.6647237999999	139	46	8	
https://www.facebook.com/1003344626383879/posts/1824466587605008/	2018-04-17T20:04:25+0000	Senators Rob Portman (R- OH ) and Claire McCaskill (D-MO ) found evidence that one of the biggest sex-for-hire advertisers, classified ads site Backpage.com, knew it was trafficking children and even helped traffickers to avoid detection.	['senat', 'rob', 'portman', 'r-', 'oh', 'clair', 'mccaskil', 'd-mo', 'found', 'evid', 'one', 'biggest', 'sex-for-hir', 'advertis', 'classifi', 'ad', 'site', 'backpag', 'com', 'knew', 'traffick', 'children', 'even', 'help', 'traffick', 'avoid', 'detect']			['Rob Portman', 'Claire McCaskill']	[]	[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2viVjdE&h=AT2Ytuq4WNUEV8alJQ_DZ8NWk7dCnhnymlTKYLvNY5G04rFVoSD40xxyDPW1buK7nvg2kRS8cnoOio59lCeMgOZKlqXegn5XenezlH8M6McMSEn4c3cBflZTevbhxjPA&s=1', 'media_description': 'Backpage Knew It Was Trafficking Children for Sex', 'thumbnail_url': None}]		2018-04-17	1	0	1	0	0	0	0	0	1	0	20	0	0	1	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2viVjdE&h=AT2Ytuq4WNUEV8alJQ_DZ8NWk7dCnhnymlTKYLvNY5G04rFVoSD40xxyDPW1buK7nvg2kRS8cnoOio59lCeMgOZKlqXegn5XenezlH8M6McMSEn4c3cBflZTevbhxjPA&s=1	0		0		['Backpage Knew It Was Trafficking Children for Sex']	[None]	0		32	143.1127013	16	15	1	
https://www.facebook.com/helperase/photos/a.1029649477086727/1393039747414363/?type=3	2017-03-02T17:51:23+0000	This Saturday we will be at Loyola Marymount University for the RotarySTOP Trafficking Event in Los Angeles. See flyer for registration. Thank you Rotary Club of Malibu for inviting us. Come out and learn how you can help stop trafficking in Southern California. #HelpERASE #ChildTrafficking #Rotary #Malibu	['saturday', 'loyola', 'marymount', 'univers', 'rotarystop', 'traffick', 'event', 'lo', 'angel', 'see', 'flyer', 'registr', 'thank', 'rotari', 'club', 'malibu', 'invit', 'us', 'come', 'learn', 'help', 'stop', 'traffick', 'southern', 'california']				['Loyola Marymount University', 'Rotary International', 'Rotary Club of Malibu', 'helpERASE', 'childtrafficking', 'Rotary', 'malibu']	[{'media_type': 'photo', 'media_url': 'https://www.facebook.com/helperase/photos/a.1029649477086727/1393039747414363/?type=3', 'media_description': 'Timeline Photos', 'thumbnail_url': None}]		2017-03-02	3	0	0	0	1	0	0	0	1	0	17	0	1	0	0		1	https://www.facebook.com/helperase/photos/a.1029649477086727/1393039747414363/?type=3	0		['Timeline Photos']	[None]	0		14	103.2448378	4	10	0	
https://www.facebook.com/1003344626383879/posts/1958835520834780/	2018-08-01T14:04:06+0000	“Eight more charged in North St. Paul underage sex sting, bringing total to 17”	['eight', 'charg', 'north', 'st', 'paul', 'underag', 'sex', 'sting', 'bring', 'total']					[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2vqZEZ1&h=AT02NrovoJegUrL5Z3_Aj0DGXNW7i_z0JqDhEJAGUs-uWe1s4XcWzgca5hUWbne601GsQ7UwTLUzHXmjTPDLPFTE3B1jyqX8T-Xf2UFswHce-_8hSfnx5hLCnnCKVY0x&s=1', 'media_description': 'Eight more charged in North St. Paul underage sex sting, bringing total to 17', 'thumbnail_url': None}]		2018-08-01	2	0	0	1	0	0	0	0	0	1	14	0	1	0	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2vqZEZ1&h=AT02NrovoJegUrL5Z3_Aj0DGXNW7i_z0JqDhEJAGUs-uWe1s4XcWzgca5hUWbne601GsQ7UwTLUzHXmjTPDLPFTE3B1jyqX8T-Xf2UFswHce-_8hSfnx5hLCnnCKVY0x&s=1	0		0		['Eight more charged in North St. Paul underage sex sting, bringing total to 17']	[None]	0		95	365.3846154	37	55	3	
https://www.facebook.com/1003344626383879/posts/1500283990023271/	2017-06-06T15:07:01+0000	If you are in #NewJersey and want to get involved in the fight against Human Trafficking, here is an event for you.	['want', 'get', 'involv', 'fight', 'human', 'traffick', 'event']				['newjersey']	[{'media_type': 'photo', 'media_url': 'https://www.facebook.com/asafernj/photos/a.357461944389735/1055723554563567/?type=3', 'media_description': 'Timeline Photos', 'thumbnail_url': None}]		2017-06-06	1	0	1	0	0	0	0	0	0	1	15	0	1	0	0		1	https://www.facebook.com/asafernj/photos/a.357461944389735/1055723554563567/?type=3	0		['Timeline Photos']	[None]	0		1	6.414368185	1	0	0	
https://www.facebook.com/1003344626383879/posts/2300907116627617/	2019-03-27T23:51:23+0000	Two teenage girls were held captive in a sex trafficking ring that lawyers contend was operated out of three Philadelphia hotels — the Roosevelt Inn, Days Inn and North American Motor Inns.	['two', 'teenag', 'girl', 'held', 'captiv', 'sex', 'traffick', 'ring', 'lawyer', 'contend', 'oper', 'three', 'philadelphia', 'hotel', 'roosevelt', 'inn', 'day', 'inn', 'north', 'american', 'motor', 'inn']					[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2TYOWIl&h=AT26ahnsxZzkPWSZBLwX7BK9N2PquQKyHpQOxE0F-gyeef0GX-thiRK3dDw20I3dRWdOS28uDzjS1vIYPhud8gwmh_eOj779z8KfCWkfiyQ0Mxgi5VcuWIy9zgP76pi0&s=1', 'media_description': '‘Modern-Day Slavery’: 3 Philadelphia Hotels Sued For Allegedly Turning Blind Eye To Teen Sex Trafficking Ring', 'thumbnail_url': None}]		2019-03-27	2	0	0	1	0	0	0	0	1	0	23	0	0	1	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2TYOWIl&h=AT26ahnsxZzkPWSZBLwX7BK9N2PquQKyHpQOxE0F-gyeef0GX-thiRK3dDw20I3dRWdOS28uDzjS1vIYPhud8gwmh_eOj779z8KfCWkfiyQ0Mxgi5VcuWIy9zgP76pi0&s=1	0		0		['‘Modern-Day Slavery’: 3 Philadelphia Hotels Sued For Allegedly Turning Blind Eye To Teen Sex Trafficking Ring']	[None]	0		181	563.8629283	87	90	4	
https://www.facebook.com/1003344626383879/posts/3770203983031249/	2020-12-25T16:27:32+0000	"For all those who celebrate we wish you a magical and wonderful day! Please keep in your thoughts all those who will not be home for Christmas due to not having freedom. We continue to work to change that. 
A special thank you to our Military and First Responders who are working today. 
#merrychristmas #keepfighting #4freedom"	['celebr', 'wish', 'magic', 'wonder', 'day', 'pleas', 'keep', 'thought', 'home', 'christma', 'due', 'freedom', 'continu', 'work', 'chang', 'special', 'thank', 'militari', 'first', 'respond', 'work', 'today']				['merrychristmas', 'keepfighting', '4freedom']	[{'media_type': 'video_inline', 'media_url': 'https://www.facebook.com/helperase/videos/3770203956364585/', 'media_description': None, 'thumbnail_url': None}]		2020-12-25	4	0	0	0	0	1	0	1	0	0	16	0	1	0	0		0		1	https://www.facebook.com/helperase/videos/3770203956364585/	[None]	[None]	0		4	8.444162972	3	1	0	
https://www.facebook.com/helperase/photos/a.1029649477086727/2639334686118190/?type=3	2019-10-02T04:33:52+0000	"ERASE was grateful to attend the Third Annual Combatting Human Trafficking Symposium in Washington DC. Many dedicated advocates and anti-human trafficking organizations came together in the fight against human trafficking. 
 ‪#humantrafficking‬ #advocacy #collaboration #CHTSymposium‬ #endhumantrafficking #washingtondc"	['eras', 'grate', 'attend', 'third', 'annual', 'combat', 'human', 'traffick', 'symposium', 'washington', 'dc', 'mani', 'dedic', 'advoc', 'anti-human', 'traffick', 'organ', 'came', 'togeth', 'fight', 'human', 'traffick']				['humantrafficking', 'advocacy', 'collaboration', 'chtsymposium', 'endhumantrafficking', 'washingtonDC']	[{'media_type': 'photo', 'media_url': 'https://www.facebook.com/helperase/photos/a.1029649477086727/2639334686118190/?type=3', 'media_description': 'Timeline Photos', 'thumbnail_url': None}]		2019-10-02	2	0	0	1	0	0	0	0	0	0	4	0	0	0	0		1	https://www.facebook.com/helperase/photos/a.1029649477086727/2639334686118190/?type=3	0		['Timeline Photos']	[None]	0		2	5.4333061670000005	2	0	0	
https://www.facebook.com/1003344626383879/posts/1651817468203255/	2017-11-03T14:14:00+0000	At the conference, members of law enforcement, social workers, and educators learned more about how to spot the issue and how to take action against it. A metro licensed child and adolescent therapist says she's taking what she learned at the conference and applying it at work right away.	['confer', 'member', 'law', 'enforc', 'social', 'worker', 'educ', 'learn', 'spot', 'issu', 'take', 'action', 'metro', 'licens', 'child', 'adolesc', 'therapist', 'say', 'take', 'learn', 'confer', 'appli', 'work', 'right', 'away']					[{'media_type': 'share', 'media_url': 'http://l.facebook.com/l.php?u=http%3A%2F%2Fj.mp%2F2yjRRAx&h=AT1KQUVQhXBo4rZs560hlA0KXO91jBS6vHAdwQ1sLbAAo0wTL_OAeLvPJGx6GT0MR-Qq1zR7rYXbBhcVEhUlHBl53ncqEba-D6YxoztvnCw0utf-J3VUFMFLe-NWch21&s=1', 'media_description': 'Human Trafficking Summit Raises Awareness, Inspires People to Take Action', 'thumbnail_url': None}]		2017-11-03	4	0	0	0	0	1	0	0	0	0	14	0	1	0	1	http://l.facebook.com/l.php?u=http%3A%2F%2Fj.mp%2F2yjRRAx&h=AT1KQUVQhXBo4rZs560hlA0KXO91jBS6vHAdwQ1sLbAAo0wTL_OAeLvPJGx6GT0MR-Qq1zR7rYXbBhcVEhUlHBl53ncqEba-D6YxoztvnCw0utf-J3VUFMFLe-NWch21&s=1	0		0		['Human Trafficking Summit Raises Awareness, Inspires People to Take Action']	[None]	0		8	39.62357603	4	4	0	
https://www.facebook.com/1003344626383879/posts/1582235935161409/	2017-08-20T13:14:07+0000	"“There’s a lack of knowledge or desire for knowledge in society,” ... “It’s easier for people to think of them as delinquents and prostitutes rather than enslaved, trafficked, human beings.”
#education"	['lack', 'knowledg', 'desir', 'knowledg', 'societi', 'easier', 'peopl', 'think', 'delinqu', 'prostitut', 'rather', 'enslav', 'traffick', 'human']				['education']	[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2vMFY1r&h=AT12D5-KsaBE9kpXkQYakX0LxV03wTov2HYcpgSW9kfFvfPKi5bagZIl00JorGgZ1hZ5nCHIeO7kuTkB0vr8I06cqFgCY2g5VNDmaWSuyQJIdEOuZC-Ue9lbefDHqZw5&s=1', 'media_description': 'INHUMAN TRADE: Sex trafficking victims manipulated, controlled for profit', 'thumbnail_url': None}]		2017-08-20	6	0	0	0	0	0	0	0	0	1	13	0	1	0	1	https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2vMFY1r&h=AT12D5-KsaBE9kpXkQYakX0LxV03wTov2HYcpgSW9kfFvfPKi5bagZIl00JorGgZ1hZ5nCHIeO7kuTkB0vr8I06cqFgCY2g5VNDmaWSuyQJIdEOuZC-Ue9lbefDHqZw5&s=1	0		0		['INHUMAN TRADE: Sex trafficking victims manipulated, controlled for profit']	[None]	0		14	73.64544976	4	10	0	
https://www.facebook.com/helperase/photos/a.1029649477086727/2638164229568569/?type=3	2019-10-01T14:04:01+0000	"Randolph County tourism group tackles human trafficking-“We're not going to be hospitable to traffickers. We're going to be inhospitable,"" O'Kelley said.
https://buff.ly/2mDY5Xp #travel #tourism #notforsale"	['randolph', 'counti', 'tourism', 'group', 'tackl', 'human', 'trafficking-', 'go', 'hospit', 'traffick', 'go', 'inhospit', 'kelley', 'said']			['Kelley']	['travel', 'tourism', 'NotForSale']	[{'media_type': 'photo', 'media_url': 'https://www.facebook.com/helperase/photos/a.1029649477086727/2638164229568569/?type=3', 'media_description': 'Timeline Photos', 'thumbnail_url': None}]	['https://buff.ly/2mDY5Xp']	2019-10-01	1	0	1	0	0	0	0	0	0	0	14	0	1	0	0		1	https://www.facebook.com/helperase/photos/a.1029649477086727/2638164229568569/?type=3	0		['Timeline Photos']	[None]	1	['https://buff.ly/2mDY5Xp']	3	8.14774579	2	1	0	
